Ccrit,FTSWm,FTSWo,FcritFlo,HI_pot_base,Initial_Saturation,Irrigation_Efficiency,Irrigation_Threshold,LAD,LAI_ini,PClf_pot_base,PlantD,RUE_ol,RelLAI_a,RelLAI_b,RelTr_a,RelTr_b,SALB,SLA_ol,TE_coeff,TMAXm,TMAXo,TTSW1,TTSW2,T_max_chill_alt,T_opt_chill_alt,Tb_forcing_alt,anthesis_window_days,chill_a,chill_b,chill_c,forcing_d,forcing_e,fresh_factor,gamma_kpa,harvest_doy,root_frac_layer1,root_frac_layer2,target_avg_yield_fresh_kg_ha
403.28027779449536,0.0470423498828374,0.4623850117716598,478.6355825484615,0.2874910496933627,0.7687034334163536,0.8501123537400015,0.3057028242552674,2.046212259965752,3.918505856700532,0.1772256005451545,1428.9959300093656,0.3886196005242091,74.07695541613766,19.466197173613946,5.965180070444351,13.100103579460963,0.1964759522061342,4.372565426564977,4.3045483576673504,33.969204722538706,30.967680693751745,57.02991505045612,125.68478281215154,17.759036483220488,6.317128944123875,8.672990185857682,8.229216146650753,0.0083904535144235,-0.4051317059208055,7.628865754501432,0.5957416383551579,8.7554810413995,2.202465537550357,0.0702050429477452,111.68281954243272,0.3630109892661912,0.7609742670322857,9901.223248739734
406.4202524042528,0.0460394662719278,0.3301030078980945,502.848569923492,0.2919019861991996,0.8591537846699582,0.8975320457562284,0.2505510258917419,1.6958602219956824,3.2785774317332224,0.1881255295215147,1478.5061826758636,0.3330276904471836,77.70210845448048,22.464026098829137,5.443549337623013,14.367205754914604,0.2022832582734763,6.016921521930892,3.463100032465631,34.800406241683106,26.154137519061276,78.16873925045435,106.82694862023156,16.45671277461684,6.687459155031728,7.736597424903151,6.320766681386763,0.0101597923408273,-0.4697799869712893,6.099260797908967,0.5086508725133683,9.7979290588717,2.1429620505341678,0.0671237907718579,105.7922356037736,0.3814471939135531,0.7122143100467662,8152.17089310272
293.3975910135613,0.05475362096983,0.3201778841438421,447.0076863490952,0.3490156149228617,0.8200000109132038,0.7617538384356962,0.2883223926827921,1.8665879988240632,3.1529451344868686,0.1926982757997115,1328.1435149625468,0.3769318749892306,78.67626763069556,22.08605797784349,6.808754523839372,12.43022561378672,0.1750504720809643,4.685390101136134,4.15882758913635,40.03179631340016,34.81251075245877,81.01083761796576,102.30187385747422,18.656456720734923,6.090942124889724,10.358459660887268,7.9321262620133295,0.0087901386393797,-0.5744540364947399,6.693964126052363,0.4522284814186947,8.38219606492,2.350117719114521,0.0683989332174261,136.31616975171875,0.3866237718751951,0.6119210333938536,10621.29590702693
311.0512641504429,0.0413750708904541,0.4666395897678573,497.12103377019525,0.2827738669427443,0.9778926961639218,0.948925478854392,0.3290966849029741,2.3939846239553564,3.897011346389593,0.1792236855214667,1480.034262863485,0.4263898224400591,63.277681866225215,25.504228769228263,7.212347984614493,11.19997435621528,0.162943758723189,4.778757601170586,4.154358729609419,34.97297292773685,25.50219650934193,59.993639417628,102.32409725534474,18.272801534607986,7.281878692041708,8.436359566803507,5.855161319942121,0.0085799424845061,-0.4416351882168789,8.536266750547929,0.4741459650509734,8.689113338423482,2.627803773461949,0.0771999040576849,112.1468430599995,0.3461751809932669,0.587720854639897,12970.040064761586
348.97965332411485,0.0413543039115925,0.3918604826254918,385.9791278532628,0.4135934304929362,0.8172273762699469,1.1356512312791684,0.3309980075793309,2.205386556415956,3.0992631746296504,0.1888230630606485,1807.550221146466,0.401696940262133,74.07976122790639,23.1022562668017,5.034332107663687,14.2601941972136,0.1841118292695995,4.947367575447478,3.474025705865871,47.33939127070282,34.7414791512319,69.95440192083984,120.9090161115282,18.313817036631445,7.143105570434233,10.570552506911683,8.042565167333306,0.0112196640601563,-0.5221996937608053,8.155545586175812,0.5776284433496155,7.446766369709437,2.08754724839986,0.0787006773426102,121.89794913071914,0.3754742405212423,0.7683447176579223,9365.39861947424
413.1026172512404,0.0571817118231189,0.3532480585407393,503.2982944441438,0.3511912563115823,0.8571235147915425,1.0402336414168865,0.2791838058771997,2.307753072304675,3.7358278650035817,0.158720779292714,1870.4788687675853,0.3944467743271988,83.97100924075042,25.404640417733773,7.340506630842022,11.463369083108203,0.1896776509254555,4.348002416747741,4.44269728965944,35.9515638002819,30.763120419000373,75.60541580212853,115.77702983216264,14.757529300935635,8.166897197777004,9.518203864765184,8.085495852530254,0.010586758493579,-0.5951862275816282,8.22208533693356,0.4368116369082575,8.402490562893075,2.1289849196949264,0.0702550439126835,111.2347251522432,0.2949737527530241,0.6517855468670026,9351.877200851515
378.7675482279826,0.0494470049144049,0.380571898057387,427.6970396811216,0.4008693361789652,0.9186786910772384,1.1213426058445923,0.3203787992998048,2.252228069725054,3.491900657117489,0.2040418025918325,1556.6078457720826,0.3774655238334315,86.31222750652195,21.316743332735605,7.337661610109174,13.68332785756311,0.1772058315075267,4.888085336413177,3.976426863618521,35.06631487837505,35.03951447424383,65.37394385375006,113.9622646915404,15.859242409867026,8.171545030341175,8.143651010375104,6.268123486244446,0.0104301675968309,-0.4953984885074899,8.558058599969169,0.421750205702254,9.270665372818602,2.379519230137111,0.0739707918014767,135.4775432260077,0.3261930220353956,0.5499365610443477,10333.123069481044
331.0927098888524,0.0400289188831489,0.3331244041833849,485.0439342543717,0.3082147033813415,0.8797778335206854,0.7890424664412923,0.2786456593862476,1.8414188347193523,3.3107396292109468,0.157371452019056,1601.812998040187,0.4184642788210424,63.81238557944206,21.78867635337965,6.281300133567068,14.148966473394989,0.193366968920609,4.190484323451733,3.4267101883400226,47.67187279300151,24.89395007242736,77.67964706184526,91.15938114151577,16.196789631897516,6.383675170175575,10.752035857537166,7.197618546714352,0.0100947641685442,-0.5600340433621577,7.05150802172839,0.4610450373392207,7.775007413552159,2.124331650751279,0.0651658353970573,131.60508487999368,0.3178093631136104,0.68653775964631,10829.0772157117
328.0547962424504,0.0428004768734971,0.3805122702233146,464.2309109546564,0.3811928730283175,0.8239001449112959,0.951345726866679,0.3531428298382809,2.190052075775381,3.4472992982182684,0.1838057920391393,1346.6359670104134,0.3676041219151287,84.96530788955667,17.713263063732853,5.359639706676255,13.444689925945593,0.1913530849943835,5.305465754542334,4.200631603407401,40.95155918970119,30.880997476454088,81.87937834287104,122.68086123625466,18.45512342978764,5.987558655497994,10.48321519394058,7.085910810380525,0.0088700100561082,-0.5199325781131898,7.047809358056144,0.5889048088483558,10.75973176311052,2.034478528456344,0.0732830369442646,121.15265015800745,0.3030043529513367,0.5511404353768266,8452.847221091883
317.87919528810966,0.0529777438011263,0.3844757812164391,370.9876460808411,0.336178374705399,0.951339275696397,0.8012090670495526,0.3264769686344608,1.622790327593178,3.857494400627522,0.1559264567555756,1590.0031648351962,0.3525324801016279,66.12693367552863,23.30701364245497,7.03256078133674,11.33691411597546,0.2160355002208504,5.38512050657604,3.5741297977601736,32.57588399365617,29.102180070530395,78.2984302767899,96.14228143834868,13.686637838965126,7.044166284152517,9.940967513570795,6.444670244899332,0.0084900573347061,-0.5481113992447707,5.84574464721505,0.5928509169760627,8.454537578520153,1.8569682073381348,0.0613566933936964,133.5862282126286,0.3530191122500611,0.5758127897139469,7977.888523497423
